order_id,order_timestamp,customer_id,country,amount,currency,status
O-4874,2025-11-20T05:51:00Z,C-3874,IN,768.22,INR,CREATED
O-4875,2025-11-20T05:58:00Z,C-3875,CA,108.14,CAD,CANCELLED
O-4876,2025-11-20T06:05:00Z,C-3876,CA,173.78,CAD,CREATED
O-4877,2025-11-20T06:12:00Z,C-3877,IN,1106.04,INR,CANCELLED
O-4878,2025-11-20T06:19:00Z,C-3878,AU,462.19,AUD,CANCELLED
O-4879,2025-11-20T06:26:00Z,C-3879,AU,903.25,AUD,CREATED
O-4880,2025-11-20T06:33:00Z,C-3880,GB,755.62,GBP,CANCELLED
O-4881,2025-11-20T06:40:00Z,C-3881,US,1031.31,USD,CREATED
O-4882,2025-11-20T06:47:00Z,C-3882,AU,1439.69,AUD,PAID
O-4883,2025-11-20T06:54:00Z,C-3883,US,108.11,USD,PAID
O-4884,2025-11-20T07:01:00Z,C-3884,GB,421.28,GBP,PAID
O-4885,2025-11-20T07:08:00Z,C-3885,GB,178.52,GBP,PAID
O-4886,2025-11-20T07:15:00Z,C-3886,GB,1058.28,GBP,CANCELLED
O-4887,2025-11-20T07:22:00Z,C-3887,IN,607.54,INR,PAID
O-4888,2025-11-20T07:29:00Z,C-3888,CA,757.9,CAD,PAID
O-4889,2025-11-20T07:36:00Z,C-3889,AU,541.02,AUD,CANCELLED
O-4890,2025-11-20T07:43:00Z,C-3890,GB,453.33,GBP,PAID
O-4891,2025-11-20T07:50:00Z,C-3891,US,302.07,USD,CREATED
O-4892,2025-11-20T07:57:00Z,C-3892,GB,730.83,GBP,CANCELLED
O-4893,2025-11-20T08:04:00Z,C-3893,AU,280.24,AUD,CREATED
O-4894,2025-11-20T08:11:00Z,C-3894,US,274.97,USD,CANCELLED
O-4895,2025-11-20T08:18:00Z,C-3895,IN,238.5,INR,PAID
O-4896,2025-11-20T08:25:00Z,C-3896,IN,659.05,INR,PAID
O-4897,2025-11-20T08:32:00Z,C-3897,AU,1462.33,AUD,PAID
O-4898,2025-11-20T08:39:00Z,C-3898,AU,1028.43,AUD,PAID
O-4899,2025-11-20T08:46:00Z,C-3899,GB,547.65,GBP,CANCELLED
O-4900,2025-11-20T08:53:00Z,C-3900,GB,31.48,GBP,PAID
O-4901,2025-11-20T09:00:00Z,C-3901,IN,190.8,INR,PAID
O-4902,2025-11-20T09:07:00Z,C-3902,GB,1029.67,GBP,CANCELLED
O-4903,2025-11-20T09:14:00Z,C-3903,AU,802.15,AUD,PAID
O-4904,2025-11-20T09:21:00Z,C-3904,AU,1169.63,AUD,PAID
O-4905,2025-11-20T09:28:00Z,C-3905,CA,1211.72,CAD,CANCELLED
O-4906,2025-11-20T09:35:00Z,C-3906,IN,751.27,INR,CANCELLED
O-4907,2025-11-20T09:42:00Z,C-3907,GB,408.29,GBP,CANCELLED
O-4908,2025-11-20T09:49:00Z,C-3908,CA,565.51,CAD,PAID
O-4909,2025-11-20T09:56:00Z,C-3909,CA,472.67,CAD,CANCELLED
O-4910,2025-11-20T10:03:00Z,C-3910,GB,1168.55,GBP,CREATED
O-4911,2025-11-20T10:10:00Z,C-3911,IN,195.76,INR,CREATED
O-4912,2025-11-20T10:17:00Z,C-3912,GB,1100.48,GBP,PAID
O-4913,2025-11-20T10:24:00Z,C-3913,AU,1468.6,AUD,PAID
O-4914,2025-11-20T10:31:00Z,C-3914,AU,555.08,AUD,PAID
O-4915,2025-11-20T10:38:00Z,C-3915,AU,879.05,AUD,CREATED
O-4916,2025-11-20T10:45:00Z,C-3916,IN,558.35,INR,CREATED
O-4917,2025-11-20T10:52:00Z,C-3917,US,314.95,USD,CANCELLED
O-4918,2025-11-20T10:59:00Z,C-3918,US,1449.22,USD,CREATED
O-4919,2025-11-20T11:06:00Z,C-3919,GB,1351.86,GBP,CANCELLED
O-4920,2025-11-20T11:13:00Z,C-3920,GB,287.18,GBP,CREATED
O-4921,2025-11-20T11:20:00Z,C-3921,CA,1335.35,CAD,CANCELLED
O-4922,2025-11-20T11:27:00Z,C-3922,GB,643.42,GBP,CANCELLED
O-4923,2025-11-20T11:34:00Z,C-3923,CA,310.14,CAD,CREATED
O-4924,2025-11-20T11:41:00Z,C-3924,GB,1061.7,GBP,CREATED
O-4925,2025-11-20T11:48:00Z,C-3925,US,667.19,USD,CANCELLED
O-4926,2025-11-20T11:55:00Z,C-3926,GB,1453.18,GBP,CANCELLED
O-4927,2025-11-20T12:02:00Z,C-3927,CA,191.98,CAD,PAID
O-4928,2025-11-20T12:09:00Z,C-3928,IN,1393.03,INR,PAID
O-4929,2025-11-20T12:16:00Z,C-3929,IN,1030.96,INR,CREATED
O-4930,2025-11-20T12:23:00Z,C-3930,CA,946.98,CAD,CREATED
O-4931,2025-11-20T12:30:00Z,C-3931,AU,476.36,AUD,CANCELLED
O-4932,2025-11-20T12:37:00Z,C-3932,US,1205.68,USD,PAID
O-4933,2025-11-20T12:44:00Z,C-3933,IN,90.2,INR,CANCELLED
O-4934,2025-11-20T12:51:00Z,C-3934,GB,211.45,GBP,CANCELLED
O-4935,2025-11-20T12:58:00Z,C-3935,CA,37.48,CAD,CANCELLED
O-4936,2025-11-20T13:05:00Z,C-3936,US,103.36,USD,PAID
O-4937,2025-11-20T13:12:00Z,C-3937,CA,1321.72,CAD,CREATED
O-4938,2025-11-20T13:19:00Z,C-3938,GB,257.9,GBP,PAID
O-4939,2025-11-20T13:26:00Z,C-3939,CA,239.69,CAD,CREATED
O-4940,2025-11-20T13:33:00Z,C-3940,AU,665.11,AUD,PAID
O-4941,2025-11-20T13:40:00Z,C-3941,CA,351.72,CAD,CANCELLED
O-4942,2025-11-20T13:47:00Z,C-3942,CA,395.63,CAD,CREATED
O-4943,2025-11-20T13:54:00Z,C-3943,IN,651.17,INR,PAID
O-4944,2025-11-20T14:01:00Z,C-3944,CA,1382.69,CAD,CREATED
O-4945,2025-11-20T14:08:00Z,C-3945,CA,284.75,CAD,CANCELLED
O-4946,2025-11-20T14:15:00Z,C-3946,CA,1212.44,CAD,PAID
O-4947,2025-11-20T14:22:00Z,C-3947,AU,397.53,AUD,CANCELLED
O-4948,2025-11-20T14:29:00Z,C-3948,GB,323.3,GBP,CANCELLED
O-4949,2025-11-20T14:36:00Z,C-3949,US,467.08,USD,CREATED
O-4950,2025-11-20T14:43:00Z,C-3950,IN,832.37,INR,CANCELLED
O-4951,2025-11-20T14:50:00Z,C-3951,IN,171.18,INR,CREATED
O-4952,2025-11-20T14:57:00Z,C-3952,IN,1050.38,INR,CREATED
O-4953,2025-11-20T15:04:00Z,C-3953,CA,718.52,CAD,CANCELLED
O-4954,2025-11-20T15:11:00Z,C-3954,IN,648.14,INR,CANCELLED
O-4955,2025-11-20T15:18:00Z,C-3955,IN,70.68,INR,CREATED
O-4956,2025-11-20T15:25:00Z,C-3956,US,1437.51,USD,CANCELLED
O-4957,2025-11-20T15:32:00Z,C-3957,US,1141.11,USD,CREATED
O-4958,2025-11-20T15:39:00Z,C-3958,CA,1186.35,CAD,CREATED
O-4959,2025-11-20T15:46:00Z,C-3959,GB,578.47,GBP,CREATED
O-4960,2025-11-20T15:53:00Z,C-3960,GB,1352.87,GBP,CANCELLED
O-4961,2025-11-20T16:00:00Z,C-3961,US,1140.34,USD,CANCELLED
O-4962,2025-11-20T16:07:00Z,C-3962,AU,622.32,AUD,PAID
O-4963,2025-11-20T16:14:00Z,C-3963,IN,1217.0,INR,CREATED
O-4964,2025-11-20T16:21:00Z,C-3964,IN,1263.62,INR,PAID
O-4965,2025-11-20T16:28:00Z,C-3965,US,427.16,USD,CREATED
O-4966,2025-11-20T16:35:00Z,C-3966,US,520.22,USD,PAID
O-4967,2025-11-20T16:42:00Z,C-3967,CA,861.2,CAD,CREATED
O-4968,2025-11-20T16:49:00Z,C-3968,CA,1300.54,CAD,PAID
O-4969,2025-11-20T16:56:00Z,C-3969,GB,1021.39,GBP,CREATED
O-4970,2025-11-20T17:03:00Z,C-3970,US,1061.31,USD,CREATED
O-4971,2025-11-20T17:10:00Z,C-3971,AU,856.21,AUD,CANCELLED
O-4972,2025-11-20T17:17:00Z,C-3972,AU,358.61,AUD,CREATED
O-4973,2025-11-20T17:24:00Z,C-3973,AU,472.31,AUD,CANCELLED
O-4974,2025-11-20T17:31:00Z,C-3974,US,1214.26,USD,CREATED
O-4975,2025-11-20T17:38:00Z,C-3975,AU,198.62,AUD,PAID
O-4976,2025-11-20T17:45:00Z,C-3976,AU,917.57,AUD,PAID
O-4977,2025-11-20T17:52:00Z,C-3977,GB,172.39,GBP,PAID
O-4978,2025-11-20T17:59:00Z,C-3978,US,726.4,USD,CREATED
O-4979,2025-11-20T18:06:00Z,C-3979,IN,604.35,INR,PAID
O-4980,2025-11-20T18:13:00Z,C-3980,CA,624.7,CAD,PAID
O-4981,2025-11-20T18:20:00Z,C-3981,AU,1267.33,AUD,CREATED
O-4982,2025-11-20T18:27:00Z,C-3982,CA,1237.88,CAD,CREATED
O-4983,2025-11-20T18:34:00Z,C-3983,IN,1293.19,INR,CREATED
O-4984,2025-11-20T18:41:00Z,C-3984,US,665.56,USD,CREATED
O-4985,2025-11-20T18:48:00Z,C-3985,US,301.67,USD,CREATED
O-4986,2025-11-20T18:55:00Z,C-3986,AU,281.04,AUD,CREATED
O-4987,2025-11-20T19:02:00Z,C-3987,GB,324.52,GBP,CANCELLED
O-4988,2025-11-20T19:09:00Z,C-3988,CA,455.49,CAD,PAID
O-4989,2025-11-20T19:16:00Z,C-3989,GB,754.66,GBP,CREATED
O-4990,2025-11-20T19:23:00Z,C-3990,CA,605.05,CAD,CREATED
O-4991,2025-11-20T19:30:00Z,C-3991,US,712.03,USD,CANCELLED
O-4992,2025-11-20T19:37:00Z,C-3992,AU,71.12,AUD,CANCELLED
O-4993,2025-11-20T19:44:00Z,C-3993,US,859.39,USD,PAID
O-4994,2025-11-20T19:51:00Z,C-3994,GB,475.06,GBP,CREATED
O-4995,2025-11-20T19:58:00Z,C-3995,GB,683.38,GBP,CANCELLED
O-4996,2025-11-20T20:05:00Z,C-3996,AU,717.82,AUD,CREATED
O-4997,2025-11-20T20:12:00Z,C-3997,IN,437.05,INR,PAID
O-4998,2025-11-20T20:19:00Z,C-3998,CA,765.94,CAD,CREATED
O-4999,2025-11-20T20:26:00Z,C-3999,AU,542.79,AUD,CREATED
O-5000,2025-11-20T20:33:00Z,C-4000,GB,604.22,GBP,PAID
O-5001,2025-11-20T20:40:00Z,C-4001,AU,994.2,AUD,CANCELLED
O-5002,2025-11-20T20:47:00Z,C-4002,GB,528.76,GBP,CREATED
O-5003,2025-11-20T20:54:00Z,C-4003,AU,439.16,AUD,CREATED
O-5004,2025-11-20T21:01:00Z,C-4004,CA,1387.51,CAD,PAID
O-5005,2025-11-20T21:08:00Z,C-4005,IN,583.49,INR,CANCELLED
O-5006,2025-11-20T21:15:00Z,C-4006,GB,998.69,GBP,CREATED
O-5007,2025-11-20T21:22:00Z,C-4007,GB,1169.84,GBP,CREATED
O-5008,2025-11-20T21:29:00Z,C-4008,CA,220.25,CAD,CANCELLED
O-5009,2025-11-20T21:36:00Z,C-4009,GB,1434.14,GBP,CANCELLED
O-5010,2025-11-20T21:43:00Z,C-4010,GB,937.69,GBP,CANCELLED
O-5011,2025-11-20T21:50:00Z,C-4011,US,96.05,USD,CREATED
O-5012,2025-11-20T21:57:00Z,C-4012,AU,370.61,AUD,CREATED
O-5013,2025-11-20T22:04:00Z,C-4013,US,764.17,USD,CREATED
O-5014,2025-11-20T22:11:00Z,C-4014,IN,505.78,INR,PAID
O-5015,2025-11-20T22:18:00Z,C-4015,AU,184.98,AUD,PAID
O-5016,2025-11-20T22:25:00Z,C-4016,IN,1141.05,INR,CANCELLED
O-5017,2025-11-20T22:32:00Z,C-4017,US,121.03,USD,CANCELLED
O-5018,2025-11-20T22:39:00Z,C-4018,US,85.0,USD,CREATED
O-5019,2025-11-20T22:46:00Z,C-4019,US,679.05,USD,CANCELLED
O-5020,2025-11-20T22:53:00Z,C-4020,GB,958.0,GBP,PAID
O-5021,2025-11-20T23:00:00Z,C-4021,AU,502.1,AUD,CREATED
O-5022,2025-11-20T23:07:00Z,C-4022,IN,585.11,INR,CREATED
O-5023,2025-11-20T23:14:00Z,C-4023,GB,848.01,GBP,PAID
O-5024,2025-11-20T23:21:00Z,C-4024,CA,751.92,CAD,CREATED
O-5025,2025-11-20T23:28:00Z,C-4025,CA,361.48,CAD,CREATED
O-5026,2025-11-20T23:35:00Z,C-4026,AU,668.07,AUD,CREATED
O-5027,2025-11-20T23:42:00Z,C-4027,AU,156.45,AUD,PAID
O-5028,2025-11-20T23:49:00Z,C-4028,US,329.2,USD,PAID
O-5029,2025-11-20T23:56:00Z,C-4029,US,558.55,USD,CANCELLED
O-5030,2025-11-21T00:03:00Z,C-4030,GB,833.47,GBP,PAID
O-5031,2025-11-21T00:10:00Z,C-4031,CA,302.4,CAD,CREATED
O-5032,2025-11-21T00:17:00Z,C-4032,GB,759.38,GBP,PAID
O-5033,2025-11-21T00:24:00Z,C-4033,GB,1246.54,GBP,CREATED
O-5034,2025-11-21T00:31:00Z,C-4034,CA,554.03,CAD,CREATED
O-5035,2025-11-21T00:38:00Z,C-4035,AU,1208.35,AUD,CANCELLED
O-5036,2025-11-21T00:45:00Z,C-4036,IN,949.44,INR,PAID
O-5037,2025-11-21T00:52:00Z,C-4037,GB,144.87,GBP,CREATED
O-5038,2025-11-21T00:59:00Z,C-4038,CA,178.34,CAD,CANCELLED
O-5039,2025-11-21T01:06:00Z,C-4039,AU,105.67,AUD,CREATED
O-5040,2025-11-21T01:13:00Z,C-4040,CA,63.14,CAD,CANCELLED
O-5041,2025-11-21T01:20:00Z,C-4041,CA,603.93,CAD,CANCELLED
O-5042,2025-11-21T01:27:00Z,C-4042,US,1312.49,USD,PAID
O-5043,2025-11-21T01:34:00Z,C-4043,CA,139.92,CAD,CREATED
O-5044,2025-11-21T01:41:00Z,C-4044,AU,1284.2,AUD,CREATED
O-5045,2025-11-21T01:48:00Z,C-4045,GB,488.99,GBP,CREATED
O-5046,2025-11-21T01:55:00Z,C-4046,US,832.53,USD,PAID
O-5047,2025-11-21T02:02:00Z,C-4047,GB,722.34,GBP,CANCELLED
O-5048,2025-11-21T02:09:00Z,C-4048,US,77.44,USD,CANCELLED
O-5049,2025-11-21T02:16:00Z,C-4049,CA,324.75,CAD,PAID
O-5050,2025-11-21T02:23:00Z,C-4050,AU,330.22,AUD,CREATED
O-5051,2025-11-21T02:30:00Z,C-4051,CA,1388.54,CAD,CREATED
O-5052,2025-11-21T02:37:00Z,C-4052,US,376.36,USD,PAID
O-5053,2025-11-21T02:44:00Z,C-4053,GB,1359.36,GBP,CREATED
O-5054,2025-11-21T02:51:00Z,C-4054,US,538.39,USD,PAID
O-5055,2025-11-21T02:58:00Z,C-4055,IN,909.28,INR,CREATED
O-5056,2025-11-21T03:05:00Z,C-4056,US,1334.65,USD,CANCELLED
O-5057,2025-11-21T03:12:00Z,C-4057,AU,427.65,AUD,PAID
O-5058,2025-11-21T03:19:00Z,C-4058,US,82.33,USD,CREATED
O-5059,2025-11-21T03:26:00Z,C-4059,AU,986.0,AUD,CANCELLED
O-5060,2025-11-21T03:33:00Z,C-4060,IN,476.02,INR,PAID
O-5061,2025-11-21T03:40:00Z,C-4061,US,1398.93,USD,PAID
O-5062,2025-11-21T03:47:00Z,C-4062,AU,815.25,AUD,CANCELLED
O-5063,2025-11-21T03:54:00Z,C-4063,US,842.17,USD,PAID
O-5064,2025-11-21T04:01:00Z,C-4064,IN,1155.55,INR,CREATED
O-5065,2025-11-21T04:08:00Z,C-4065,AU,661.69,AUD,CANCELLED
O-5066,2025-11-21T04:15:00Z,C-4066,GB,232.52,GBP,CANCELLED
O-5067,2025-11-21T04:22:00Z,C-4067,US,1348.81,USD,CANCELLED
O-5068,2025-11-21T04:29:00Z,C-4068,CA,314.66,CAD,CANCELLED
O-5069,2025-11-21T04:36:00Z,C-4069,US,380.11,USD,PAID
O-5070,2025-11-21T04:43:00Z,C-4070,GB,44.77,GBP,CANCELLED
O-5071,2025-11-21T04:50:00Z,C-4071,GB,865.03,GBP,PAID
O-5072,2025-11-21T04:57:00Z,C-4072,AU,1224.55,AUD,PAID
O-5073,2025-11-21T05:04:00Z,C-4073,US,216.27,USD,PAID
O-5074,2025-11-21T05:11:00Z,C-4074,CA,94.27,CAD,CANCELLED
O-5075,2025-11-21T05:18:00Z,C-4075,GB,993.16,GBP,PAID
O-5076,2025-11-21T05:25:00Z,C-4076,CA,220.68,CAD,CANCELLED
O-5077,2025-11-21T05:32:00Z,C-4077,IN,996.65,INR,CREATED
O-5078,2025-11-21T05:39:00Z,C-4078,US,142.28,USD,CREATED
O-5079,2025-11-21T05:46:00Z,C-4079,AU,757.55,AUD,CREATED
O-5080,2025-11-21T05:53:00Z,C-4080,CA,1349.53,CAD,PAID
O-5081,2025-11-21T06:00:00Z,C-4081,IN,1078.31,INR,CANCELLED
O-5082,2025-11-21T06:07:00Z,C-4082,GB,460.24,GBP,CREATED
O-5083,2025-11-21T06:14:00Z,C-4083,AU,804.46,AUD,CANCELLED
O-5084,2025-11-21T06:21:00Z,C-4084,CA,1055.72,CAD,CREATED
O-5085,2025-11-21T06:28:00Z,C-4085,US,109.38,USD,CANCELLED
O-5086,2025-11-21T06:35:00Z,C-4086,GB,744.73,GBP,PAID
O-5087,2025-11-21T06:42:00Z,C-4087,AU,1370.71,AUD,CREATED
O-5088,2025-11-21T06:49:00Z,C-4088,AU,478.26,AUD,CREATED
O-5089,2025-11-21T06:56:00Z,C-4089,AU,210.44,AUD,CREATED
O-5090,2025-11-21T07:03:00Z,C-4090,AU,82.73,AUD,PAID
O-5091,2025-11-21T07:10:00Z,C-4091,IN,985.36,INR,CANCELLED
O-5092,2025-11-21T07:17:00Z,C-4092,US,61.3,USD,PAID
O-5093,2025-11-21T07:24:00Z,C-4093,CA,438.61,CAD,CANCELLED
O-5094,2025-11-21T07:31:00Z,C-4094,CA,1245.95,CAD,PAID
O-5095,2025-11-21T07:38:00Z,C-4095,US,440.27,USD,CREATED
O-5096,2025-11-21T07:45:00Z,C-4096,IN,758.18,INR,CANCELLED
O-5097,2025-11-21T07:52:00Z,C-4097,IN,682.71,INR,PAID
O-5098,2025-11-21T07:59:00Z,C-4098,AU,587.61,AUD,CREATED
O-5099,2025-11-21T08:06:00Z,C-4099,IN,812.76,INR,CREATED
O-5100,2025-11-21T08:13:00Z,C-4100,CA,76.02,CAD,CANCELLED
O-5101,2025-11-21T08:20:00Z,C-4101,US,1367.78,USD,CANCELLED
O-5102,2025-11-21T08:27:00Z,C-4102,CA,1221.06,CAD,CREATED
O-5103,2025-11-21T08:34:00Z,C-4103,AU,1143.16,AUD,CANCELLED
O-5104,2025-11-21T08:41:00Z,C-4104,GB,668.09,GBP,CANCELLED
O-5105,2025-11-21T08:48:00Z,C-4105,US,1216.87,USD,CREATED
O-5106,2025-11-21T08:55:00Z,C-4106,IN,1430.14,INR,CREATED
O-5107,2025-11-21T09:02:00Z,C-4107,CA,1292.02,CAD,CREATED
O-5108,2025-11-21T09:09:00Z,C-4108,IN,653.04,INR,CREATED
O-5109,2025-11-21T09:16:00Z,C-4109,GB,1160.45,GBP,CANCELLED
O-5110,2025-11-21T09:23:00Z,C-4110,AU,1441.65,AUD,CANCELLED
O-5111,2025-11-21T09:30:00Z,C-4111,AU,223.85,AUD,PAID
O-5112,2025-11-21T09:37:00Z,C-4112,CA,1205.4,CAD,CANCELLED
O-5113,2025-11-21T09:44:00Z,C-4113,US,1498.24,USD,CREATED
O-5114,2025-11-21T09:51:00Z,C-4114,CA,526.17,CAD,CANCELLED
O-5115,2025-11-21T09:58:00Z,C-4115,US,934.85,USD,CANCELLED
O-5116,2025-11-21T10:05:00Z,C-4116,CA,999.07,CAD,CREATED
O-5117,2025-11-21T10:12:00Z,C-4117,GB,48.14,GBP,CANCELLED
O-5118,2025-11-21T10:19:00Z,C-4118,GB,1001.34,GBP,CANCELLED
O-5119,2025-11-21T10:26:00Z,C-4119,AU,682.4,AUD,PAID
O-5120,2025-11-21T10:33:00Z,C-4120,IN,43.04,INR,PAID
O-5121,2025-11-21T10:40:00Z,C-4121,CA,735.91,CAD,CREATED
O-5122,2025-11-21T10:47:00Z,C-4122,AU,630.66,AUD,CREATED
O-5123,2025-11-21T10:54:00Z,C-4123,US,436.38,USD,CREATED
O-5124,2025-11-21T11:01:00Z,C-4124,GB,491.62,GBP,PAID
O-5125,2025-11-21T11:08:00Z,C-4125,IN,294.31,INR,CANCELLED
O-5126,2025-11-21T11:15:00Z,C-4126,CA,1307.51,CAD,PAID
O-5127,2025-11-21T11:22:00Z,C-4127,AU,956.6,AUD,PAID
O-5128,2025-11-21T11:29:00Z,C-4128,GB,994.29,GBP,PAID
O-5129,2025-11-21T11:36:00Z,C-4129,US,992.26,USD,PAID
O-5130,2025-11-21T11:43:00Z,C-4130,GB,1295.04,GBP,CREATED
O-5131,2025-11-21T11:50:00Z,C-4131,CA,91.67,CAD,CREATED
O-5132,2025-11-21T11:57:00Z,C-4132,AU,119.39,AUD,CREATED
O-5133,2025-11-21T12:04:00Z,C-4133,CA,1463.67,CAD,PAID
O-5134,2025-11-21T12:11:00Z,C-4134,CA,824.45,CAD,PAID
O-5135,2025-11-21T12:18:00Z,C-4135,GB,375.0,GBP,PAID
O-5136,2025-11-21T12:25:00Z,C-4136,US,775.2,USD,PAID
O-5137,2025-11-21T12:32:00Z,C-4137,GB,143.85,GBP,PAID
O-5138,2025-11-21T12:39:00Z,C-4138,CA,868.44,CAD,CREATED
O-5139,2025-11-21T12:46:00Z,C-4139,IN,134.95,INR,CANCELLED
O-5140,2025-11-21T12:53:00Z,C-4140,CA,240.33,CAD,CANCELLED
O-5141,2025-11-21T13:00:00Z,C-4141,GB,1188.6,GBP,CANCELLED
O-5142,2025-11-21T13:07:00Z,C-4142,IN,1349.17,INR,CANCELLED
O-5143,2025-11-21T13:14:00Z,C-4143,IN,1415.44,INR,CANCELLED
O-5144,2025-11-21T13:21:00Z,C-4144,GB,75.8,GBP,CANCELLED
O-5145,2025-11-21T13:28:00Z,C-4145,US,457.58,USD,PAID
O-5146,2025-11-21T13:35:00Z,C-4146,GB,67.54,GBP,CREATED
O-5147,2025-11-21T13:42:00Z,C-4147,AU,1217.81,AUD,CREATED
O-5148,2025-11-21T13:49:00Z,C-4148,GB,1181.7,GBP,CREATED
O-5149,2025-11-21T13:56:00Z,C-4149,CA,1411.71,CAD,CANCELLED
O-5150,2025-11-21T14:03:00Z,C-4150,GB,77.92,GBP,CREATED
O-5151,2025-11-21T14:10:00Z,C-4151,AU,590.2,AUD,CREATED
O-5152,2025-11-21T14:17:00Z,C-4152,US,1434.11,USD,PAID
O-5153,2025-11-21T14:24:00Z,C-4153,GB,770.14,GBP,CREATED
O-5154,2025-11-21T14:31:00Z,C-4154,GB,1108.91,GBP,CREATED
O-5155,2025-11-21T14:38:00Z,C-4155,US,1275.96,USD,CREATED
O-5156,2025-11-21T14:45:00Z,C-4156,US,922.44,USD,CREATED
O-5157,2025-11-21T14:52:00Z,C-4157,GB,794.89,GBP,CANCELLED
O-5158,2025-11-21T14:59:00Z,C-4158,CA,316.68,CAD,CREATED
O-5159,2025-11-21T15:06:00Z,C-4159,CA,1369.27,CAD,CANCELLED
O-5160,2025-11-21T15:13:00Z,C-4160,AU,1204.54,AUD,CANCELLED
O-5161,2025-11-21T15:20:00Z,C-4161,AU,700.06,AUD,CREATED
O-5162,2025-11-21T15:27:00Z,C-4162,US,1048.82,USD,CANCELLED
O-5163,2025-11-21T15:34:00Z,C-4163,IN,561.97,INR,CANCELLED
O-5164,2025-11-21T15:41:00Z,C-4164,GB,773.3,GBP,CANCELLED
O-5165,2025-11-21T15:48:00Z,C-4165,IN,919.67,INR,CANCELLED
O-5166,2025-11-21T15:55:00Z,C-4166,IN,367.75,INR,PAID
O-5167,2025-11-21T16:02:00Z,C-4167,GB,390.07,GBP,CANCELLED
O-5168,2025-11-21T16:09:00Z,C-4168,GB,1008.88,GBP,CREATED
O-5169,2025-11-21T16:16:00Z,C-4169,CA,1199.91,CAD,CANCELLED
O-5170,2025-11-21T16:23:00Z,C-4170,CA,203.41,CAD,CANCELLED
O-5171,2025-11-21T16:30:00Z,C-4171,IN,772.39,INR,PAID
O-5172,2025-11-21T16:37:00Z,C-4172,GB,756.47,GBP,PAID
O-5173,2025-11-21T16:44:00Z,C-4173,AU,1318.32,AUD,PAID
O-5174,2025-11-21T16:51:00Z,C-4174,AU,207.56,AUD,CANCELLED
O-5175,2025-11-21T16:58:00Z,C-4175,GB,1075.73,GBP,CANCELLED
O-5176,2025-11-21T17:05:00Z,C-4176,US,215.8,USD,PAID
O-5177,2025-11-21T17:12:00Z,C-4177,IN,65.18,INR,PAID
O-5178,2025-11-21T17:19:00Z,C-4178,US,224.6,USD,CREATED
O-5179,2025-11-21T17:26:00Z,C-4179,IN,1359.26,INR,CANCELLED
O-5180,2025-11-21T17:33:00Z,C-4180,AU,621.41,AUD,CREATED
O-5181,2025-11-21T17:40:00Z,C-4181,AU,1076.62,AUD,PAID
O-5182,2025-11-21T17:47:00Z,C-4182,CA,1349.22,CAD,CANCELLED
O-5183,2025-11-21T17:54:00Z,C-4183,GB,924.87,GBP,PAID
O-5184,2025-11-21T18:01:00Z,C-4184,US,138.42,USD,CANCELLED
O-5185,2025-11-21T18:08:00Z,C-4185,IN,1368.69,INR,CREATED
O-5186,2025-11-21T18:15:00Z,C-4186,IN,1118.83,INR,CANCELLED
O-5187,2025-11-21T18:22:00Z,C-4187,CA,1143.76,CAD,CREATED
O-5188,2025-11-21T18:29:00Z,C-4188,AU,1108.16,AUD,CREATED
O-5189,2025-11-21T18:36:00Z,C-4189,GB,1377.02,GBP,CREATED
O-5190,2025-11-21T18:43:00Z,C-4190,US,253.82,USD,PAID
O-5191,2025-11-21T18:50:00Z,C-4191,GB,901.78,GBP,CREATED
O-5192,2025-11-21T18:57:00Z,C-4192,IN,587.68,INR,CANCELLED
O-5193,2025-11-21T19:04:00Z,C-4193,AU,777.74,AUD,CREATED
O-5194,2025-11-21T19:11:00Z,C-4194,CA,1418.81,CAD,PAID
O-5195,2025-11-21T19:18:00Z,C-4195,AU,467.1,AUD,CANCELLED
O-5196,2025-11-21T19:25:00Z,C-4196,US,859.27,USD,CREATED
O-5197,2025-11-21T19:32:00Z,C-4197,GB,777.09,GBP,CANCELLED
O-5198,2025-11-21T19:39:00Z,C-4198,CA,504.52,CAD,CANCELLED
O-5199,2025-11-21T19:46:00Z,C-4199,AU,1431.67,AUD,PAID
O-5200,2025-11-21T19:53:00Z,C-4200,AU,662.89,AUD,CANCELLED
O-5201,2025-11-21T20:00:00Z,C-4201,GB,1322.99,GBP,CANCELLED
O-5202,2025-11-21T20:07:00Z,C-4202,US,540.6,USD,PAID
O-5203,2025-11-21T20:14:00Z,C-4203,US,453.13,USD,CANCELLED
O-5204,2025-11-21T20:21:00Z,C-4204,IN,358.74,INR,PAID
O-5205,2025-11-21T20:28:00Z,C-4205,CA,1410.63,CAD,CANCELLED
O-5206,2025-11-21T20:35:00Z,C-4206,GB,1137.6,GBP,PAID
O-5207,2025-11-21T20:42:00Z,C-4207,CA,237.27,CAD,PAID
O-5208,2025-11-21T20:49:00Z,C-4208,GB,1263.02,GBP,PAID
O-5209,2025-11-21T20:56:00Z,C-4209,US,909.64,USD,PAID
O-5210,2025-11-21T21:03:00Z,C-4210,GB,820.74,GBP,PAID
O-5211,2025-11-21T21:10:00Z,C-4211,US,747.9,USD,PAID
O-5212,2025-11-21T21:17:00Z,C-4212,CA,328.62,CAD,CREATED
